"date_time_utc","date_time","filename","sampling_rate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","site","obs_time","temperature","humidity","pressure","windspeed","winddir","emissivity","cloudcover","netlong","uplong","downlong","rad_dni","rad_dif","szenith","timezone","relh","dew_temp","water"
"2021-05-18 07:00:00","2021-05-18 07:00:00","20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1495.88327382154,"NA ","ws03",2021,5,18,7,0,0,2021-05-18,"07:00:00",1,"2021-05-18 07:00:00",17.6070443573655,0.0147178783973725,94631.6152176379,3.38607853685769,105.331824370411,0.821119218546906,8.46435120978352,0.238362331542029,1.4601226853174,1.22176035377538,0,0,128.164974110843,"UTC",100,17.6070443573655,1
"2021-05-18 07:00:00","2021-05-18 07:00:00","20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1389.42944902147,"NA ","ws01",2021,5,18,7,0,0,2021-05-18,"07:00:00",1,"2021-05-18 07:00:00",17.6070443573655,0.0147178783973725,94631.6152176379,3.38607853685769,105.331824370411,0.821119218546906,8.46435120978352,0.238362331542029,1.4601226853174,1.22176035377538,0,0,128.164974110843,"UTC",100,17.6070443573655,1
"2021-05-18 07:00:00","2021-05-18 07:00:00","20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1452.08280368905,"NA ","ws02",2021,5,18,7,0,0,2021-05-18,"07:00:00",1,"2021-05-18 07:00:00",17.6070443573655,0.0147178783973725,94631.6152176379,3.38607853685769,105.331824370411,0.821119218546906,8.46435120978352,0.238362331542029,1.4601226853174,1.22176035377538,0,0,128.164974110843,"UTC",100,17.6070443573655,1
"2021-05-18 07:00:00","2021-05-18 07:00:00","20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,2054.74800700155,"NA ","ws04",2021,5,18,7,0,0,2021-05-18,"07:00:00",1,"2021-05-18 07:00:00",17.6070443573655,0.0147178783973725,94631.6152176379,3.38607853685769,105.331824370411,0.821119218546906,8.46435120978352,0.238362331542029,1.4601226853174,1.22176035377538,0,0,128.164974110843,"UTC",100,17.6070443573655,1
"2021-05-18 07:00:00","2021-05-18 07:00:00","20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1364.0176065886,"NA ","ws05",2021,5,18,7,0,0,2021-05-18,"07:00:00",1,"2021-05-18 07:00:00",17.6070443573655,0.0147178783973725,94631.6152176379,3.38607853685769,105.331824370411,0.821119218546906,8.46435120978352,0.238362331542029,1.4601226853174,1.22176035377538,0,0,128.164974110843,"UTC",100,17.6070443573655,1
"2021-05-18 08:00:00","2021-05-18 08:00:00","20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1380.67673735624,"NA ","ws04",2021,5,18,8,0,0,2021-05-18,"08:00:00",1,"2021-05-18 08:00:00",17.4828017802347,0.0145396089856789,94634.4961986391,3.51328344413823,108.893183919524,0.823517674818009,14.9860812696817,0.224342897485015,1.45762860077949,1.23328570329448,0,0,124.745058275666,"UTC",100,17.4828017802347,1
"2021-05-18 08:00:00","2021-05-18 08:00:00","20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1418.27632023678,"NA ","ws03",2021,5,18,8,0,0,2021-05-18,"08:00:00",1,"2021-05-18 08:00:00",17.4828017802347,0.0145396089856789,94634.4961986391,3.51328344413823,108.893183919524,0.823517674818009,14.9860812696817,0.224342897485015,1.45762860077949,1.23328570329448,0,0,124.745058275666,"UTC",100,17.4828017802347,1
"2021-05-18 08:00:00","2021-05-18 08:00:00","20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1266.71713620309,"NA ","ws05",2021,5,18,8,0,0,2021-05-18,"08:00:00",1,"2021-05-18 08:00:00",17.4828017802347,0.0145396089856789,94634.4961986391,3.51328344413823,108.893183919524,0.823517674818009,14.9860812696817,0.224342897485015,1.45762860077949,1.23328570329448,0,0,124.745058275666,"UTC",100,17.4828017802347,1
"2021-05-18 08:00:00","2021-05-18 08:00:00","20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1385.97598312178,"NA ","ws01",2021,5,18,8,0,0,2021-05-18,"08:00:00",1,"2021-05-18 08:00:00",17.4828017802347,0.0145396089856789,94634.4961986391,3.51328344413823,108.893183919524,0.823517674818009,14.9860812696817,0.224342897485015,1.45762860077949,1.23328570329448,0,0,124.745058275666,"UTC",100,17.4828017802347,1
"2021-05-18 08:00:00","2021-05-18 08:00:00","20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1541.55559656412,"NA ","ws02",2021,5,18,8,0,0,2021-05-18,"08:00:00",1,"2021-05-18 08:00:00",17.4828017802347,0.0145396089856789,94634.4961986391,3.51328344413823,108.893183919524,0.823517674818009,14.9860812696817,0.224342897485015,1.45762860077949,1.23328570329448,0,0,124.745058275666,"UTC",100,17.4828017802347,1
"2021-05-18 09:00:00","2021-05-18 09:00:00","20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1286.10193653866,"NA ","ws05",2021,5,18,9,0,0,2021-05-18,"09:00:00",1,"2021-05-18 09:00:00",17.3868489949729,0.0143928391025069,94625.9590551896,3.72261091371402,112.37285937382,0.828978062404495,22.6,0.20926413102269,1.45570460218977,1.24644047116708,0,0,118.164118308558,"UTC",100,17.3868489949729,1
"2021-05-18 09:00:00","2021-05-18 09:00:00","20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,2147.38151213521,"NA ","ws04",2021,5,18,9,0,0,2021-05-18,"09:00:00",1,"2021-05-18 09:00:00",17.3868489949729,0.0143928391025069,94625.9590551896,3.72261091371402,112.37285937382,0.828978062404495,22.6,0.20926413102269,1.45570460218977,1.24644047116708,0,0,118.164118308558,"UTC",100,17.3868489949729,1
"2021-05-18 09:00:00","2021-05-18 09:00:00","20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1488.82074960308,"NA ","ws02",2021,5,18,9,0,0,2021-05-18,"09:00:00",1,"2021-05-18 09:00:00",17.3868489949729,0.0143928391025069,94625.9590551896,3.72261091371402,112.37285937382,0.828978062404495,22.6,0.20926413102269,1.45570460218977,1.24644047116708,0,0,118.164118308558,"UTC",100,17.3868489949729,1
"2021-05-18 09:00:00","2021-05-18 09:00:00","20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1393.28497253054,"NA ","ws03",2021,5,18,9,0,0,2021-05-18,"09:00:00",1,"2021-05-18 09:00:00",17.3868489949729,0.0143928391025069,94625.9590551896,3.72261091371402,112.37285937382,0.828978062404495,22.6,0.20926413102269,1.45570460218977,1.24644047116708,0,0,118.164118308558,"UTC",100,17.3868489949729,1
"2021-05-18 09:00:00","2021-05-18 09:00:00","20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1468.56290489525,"NA ","ws01",2021,5,18,9,0,0,2021-05-18,"09:00:00",1,"2021-05-18 09:00:00",17.3868489949729,0.0143928391025069,94625.9590551896,3.72261091371402,112.37285937382,0.828978062404495,22.6,0.20926413102269,1.45570460218977,1.24644047116708,0,0,118.164118308558,"UTC",100,17.3868489949729,1
"2021-05-18 10:00:00","2021-05-18 10:00:00","20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1364.10637731764,"NA ","ws01",2021,5,18,10,0,0,2021-05-18,"10:00:00",1,"2021-05-18 10:00:00",17.37,0.0143092160854445,94609.3198994759,3.9582684374299,115.162492972551,0.836751846992766,30.8083067846941,0.194302370702979,1.45536695102986,1.26106458032688,0,0,109.318553798411,"UTC",100,17.37,1
"2021-05-18 10:00:00","2021-05-18 10:00:00","20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1680.46370237897,"NA ","ws04",2021,5,18,10,0,0,2021-05-18,"10:00:00",1,"2021-05-18 10:00:00",17.37,0.0143092160854445,94609.3198994759,3.9582684374299,115.162492972551,0.836751846992766,30.8083067846941,0.194302370702979,1.45536695102986,1.26106458032688,0,0,109.318553798411,"UTC",100,17.37,1
"2021-05-18 10:00:00","2021-05-18 10:00:00","20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1317.12141990178,"NA ","ws05",2021,5,18,10,0,0,2021-05-18,"10:00:00",1,"2021-05-18 10:00:00",17.37,0.0143092160854445,94609.3198994759,3.9582684374299,115.162492972551,0.836751846992766,30.8083067846941,0.194302370702979,1.45536695102986,1.26106458032688,0,0,109.318553798411,"UTC",100,17.37,1
"2021-05-18 10:00:00","2021-05-18 10:00:00","20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1342.19973565708,"NA ","ws02",2021,5,18,10,0,0,2021-05-18,"10:00:00",1,"2021-05-18 10:00:00",17.37,0.0143092160854445,94609.3198994759,3.9582684374299,115.162492972551,0.836751846992766,30.8083067846941,0.194302370702979,1.45536695102986,1.26106458032688,0,0,109.318553798411,"UTC",100,17.37,1
"2021-05-18 10:00:00","2021-05-18 10:00:00","20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1335.06337341821,"NA ","ws03",2021,5,18,10,0,0,2021-05-18,"10:00:00",1,"2021-05-18 10:00:00",17.37,0.0143092160854445,94609.3198994759,3.9582684374299,115.162492972551,0.836751846992766,30.8083067846941,0.194302370702979,1.45536695102986,1.26106458032688,0,0,109.318553798411,"UTC",100,17.37,1
"2021-05-18 11:00:00","2021-05-18 11:00:00","20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1289.94032155964,"NA ","ws05",2021,5,18,11,0,0,2021-05-18,"11:00:00",1,"2021-05-18 11:00:00",17.5023351388237,0.0143203872720796,94587.8948436839,4.15865752351764,116.96151889255,0.846090494269224,39.0421350086634,0.180496332934062,1.45802050771547,1.27752417478141,0,0,98.9754188602461,"UTC",100,17.5023351388237,1
"2021-05-18 11:00:00","2021-05-18 11:00:00","20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1277.50568806735,"NA ","ws01",2021,5,18,11,0,0,2021-05-18,"11:00:00",1,"2021-05-18 11:00:00",17.5023351388237,0.0143203872720796,94587.8948436839,4.15865752351764,116.96151889255,0.846090494269224,39.0421350086634,0.180496332934062,1.45802050771547,1.27752417478141,0,0,98.9754188602461,"UTC",100,17.5023351388237,1
"2021-05-18 11:00:00","2021-05-18 11:00:00","20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1290.93427792108,"NA ","ws04",2021,5,18,11,0,0,2021-05-18,"11:00:00",1,"2021-05-18 11:00:00",17.5023351388237,0.0143203872720796,94587.8948436839,4.15865752351764,116.96151889255,0.846090494269224,39.0421350086634,0.180496332934062,1.45802050771547,1.27752417478141,0,0,98.9754188602461,"UTC",100,17.5023351388237,1
"2021-05-18 11:00:00","2021-05-18 11:00:00","20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1277.8229973428,"NA ","ws03",2021,5,18,11,0,0,2021-05-18,"11:00:00",1,"2021-05-18 11:00:00",17.5023351388237,0.0143203872720796,94587.8948436839,4.15865752351764,116.96151889255,0.846090494269224,39.0421350086634,0.180496332934062,1.45802050771547,1.27752417478141,0,0,98.9754188602461,"UTC",100,17.5023351388237,1
"2021-05-18 11:00:00","2021-05-18 11:00:00","20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1536.64186084806,"NA ","ws02",2021,5,18,11,0,0,2021-05-18,"11:00:00",1,"2021-05-18 11:00:00",17.5023351388237,0.0143203872720796,94587.8948436839,4.15865752351764,116.96151889255,0.846090494269224,39.0421350086634,0.180496332934062,1.45802050771547,1.27752417478141,0,0,98.9754188602461,"UTC",100,17.5023351388237,1
"2021-05-18 12:00:00","2021-05-18 12:00:00","20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1248.69758971981,"NA ","ws05",2021,5,18,12,0,0,2021-05-18,"12:00:00",1,"2021-05-18 12:00:00",18.9055108948623,0.014458,94565,4.26119882714427,117.599320338834,0.856245469920271,46.7148515570433,0.171262753183035,1.4863804641305,1.31511771094747,0,0.0475080995897531,87.6779576926685,"UTC",100,18.9055108948623,1
"2021-05-18 12:00:00","2021-05-18 12:00:00","20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1317.26344041007,"NA ","ws03",2021,5,18,12,0,0,2021-05-18,"12:00:00",1,"2021-05-18 12:00:00",18.9055108948623,0.014458,94565,4.26119882714427,117.599320338834,0.856245469920271,46.7148515570433,0.171262753183035,1.4863804641305,1.31511771094747,0,0.0475080995897531,87.6779576926685,"UTC",100,18.9055108948623,1
"2021-05-18 12:00:00","2021-05-18 12:00:00","20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1342.64021775908,"NA ","ws01",2021,5,18,12,0,0,2021-05-18,"12:00:00",1,"2021-05-18 12:00:00",18.9055108948623,0.014458,94565,4.26119882714427,117.599320338834,0.856245469920271,46.7148515570433,0.171262753183035,1.4863804641305,1.31511771094747,0,0.0475080995897531,87.6779576926685,"UTC",100,18.9055108948623,1
"2021-05-18 12:00:00","2021-05-18 12:00:00","20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1239.47787396425,"NA ","ws02",2021,5,18,12,0,0,2021-05-18,"12:00:00",1,"2021-05-18 12:00:00",18.9055108948623,0.014458,94565,4.26119882714427,117.599320338834,0.856245469920271,46.7148515570433,0.171262753183035,1.4863804641305,1.31511771094747,0,0.0475080995897531,87.6779576926685,"UTC",100,18.9055108948623,1
"2021-05-18 12:00:00","2021-05-18 12:00:00","20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1466.72714115679,"NA ","ws04",2021,5,18,12,0,0,2021-05-18,"12:00:00",1,"2021-05-18 12:00:00",18.9055108948623,0.014458,94565,4.26119882714427,117.599320338834,0.856245469920271,46.7148515570433,0.171262753183035,1.4863804641305,1.31511771094747,0,0.0475080995897531,87.6779576926685,"UTC",100,18.9055108948623,1
"2021-05-19 05:00:00","2021-05-19 05:00:00","20210519_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1392.76496409712,"NA ","ws03",2021,5,19,5,0,0,2021-05-19,"05:00:00",1,"2021-05-19 05:00:00",18.0405050198754,0.0147043030573047,94745.7371192981,3.19954366915646,137.227737018015,0.944947017386677,84.7209804637539,0.0990647039769015,1.46884918010073,1.36978447612383,0,0,123.423248522528,"UTC",100,18.0405050198754,1
"2021-05-19 05:00:00","2021-05-19 05:00:00","20210519_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1244.35637661489,"NA ","ws05",2021,5,19,5,0,0,2021-05-19,"05:00:00",1,"2021-05-19 05:00:00",18.0405050198754,0.0147043030573047,94745.7371192981,3.19954366915646,137.227737018015,0.944947017386677,84.7209804637539,0.0990647039769015,1.46884918010073,1.36978447612383,0,0,123.423248522528,"UTC",100,18.0405050198754,1
"2021-05-19 05:00:00","2021-05-19 05:00:00","20210519_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1361.52938937323,"NA ","ws01",2021,5,19,5,0,0,2021-05-19,"05:00:00",1,"2021-05-19 05:00:00",18.0405050198754,0.0147043030573047,94745.7371192981,3.19954366915646,137.227737018015,0.944947017386677,84.7209804637539,0.0990647039769015,1.46884918010073,1.36978447612383,0,0,123.423248522528,"UTC",100,18.0405050198754,1
"2021-05-19 05:00:00","2021-05-19 05:00:00","20210519_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1378.73665573232,"NA ","ws02",2021,5,19,5,0,0,2021-05-19,"05:00:00",1,"2021-05-19 05:00:00",18.0405050198754,0.0147043030573047,94745.7371192981,3.19954366915646,137.227737018015,0.944947017386677,84.7209804637539,0.0990647039769015,1.46884918010073,1.36978447612383,0,0,123.423248522528,"UTC",100,18.0405050198754,1
"2021-05-19 06:00:00","2021-05-19 06:00:00","20210519_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1501.64455231991,"NA ","ws01",2021,5,19,6,0,0,2021-05-19,"06:00:00",1,"2021-05-19 06:00:00",17.6802286101356,0.01427,94778,2.842566417989,141.622654826947,0.947879649372187,71.5956537567859,0.12060082181975,1.46159330611431,1.34099248429456,0,0,127.503214409011,"UTC",100,17.6802286101356,1
"2021-05-19 06:00:00","2021-05-19 06:00:00","20210519_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1623.37219099889,"NA ","ws02",2021,5,19,6,0,0,2021-05-19,"06:00:00",1,"2021-05-19 06:00:00",17.6802286101356,0.01427,94778,2.842566417989,141.622654826947,0.947879649372187,71.5956537567859,0.12060082181975,1.46159330611431,1.34099248429456,0,0,127.503214409011,"UTC",100,17.6802286101356,1
"2021-05-19 06:00:00","2021-05-19 06:00:00","20210519_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1386.99541548625,"NA ","ws05",2021,5,19,6,0,0,2021-05-19,"06:00:00",1,"2021-05-19 06:00:00",17.6802286101356,0.01427,94778,2.842566417989,141.622654826947,0.947879649372187,71.5956537567859,0.12060082181975,1.46159330611431,1.34099248429456,0,0,127.503214409011,"UTC",100,17.6802286101356,1
"2021-05-19 06:00:00","2021-05-19 06:00:00","20210519_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1358.63162927218,"NA ","ws03",2021,5,19,6,0,0,2021-05-19,"06:00:00",1,"2021-05-19 06:00:00",17.6802286101356,0.01427,94778,2.842566417989,141.622654826947,0.947879649372187,71.5956537567859,0.12060082181975,1.46159330611431,1.34099248429456,0,0,127.503214409011,"UTC",100,17.6802286101356,1
"2021-05-19 07:00:00","2021-05-19 07:00:00","20210519_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1494.9678209154,"NA ","ws02",2021,5,19,7,0,0,2021-05-19,"07:00:00",1,"2021-05-19 07:00:00",17.3116711039536,0.0137922339654925,94789.702662813,2.4563001768107,145.93943299551,0.943337032481102,57.2601817705321,0.145306440651026,1.45419850293043,1.3088920622794,0,0,127.881482502169,"UTC",100,17.3116711039536,1
"2021-05-19 07:00:00","2021-05-19 07:00:00","20210519_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1428.10781543509,"NA ","ws05",2021,5,19,7,0,0,2021-05-19,"07:00:00",1,"2021-05-19 07:00:00",17.3116711039536,0.0137922339654925,94789.702662813,2.4563001768107,145.93943299551,0.943337032481102,57.2601817705321,0.145306440651026,1.45419850293043,1.3088920622794,0,0,127.881482502169,"UTC",100,17.3116711039536,1
"2021-05-19 07:00:00","2021-05-19 07:00:00","20210519_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1453.77848685817,"NA ","ws01",2021,5,19,7,0,0,2021-05-19,"07:00:00",1,"2021-05-19 07:00:00",17.3116711039536,0.0137922339654925,94789.702662813,2.4563001768107,145.93943299551,0.943337032481102,57.2601817705321,0.145306440651026,1.45419850293043,1.3088920622794,0,0,127.881482502169,"UTC",100,17.3116711039536,1
"2021-05-19 07:00:00","2021-05-19 07:00:00","20210519_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1366.02734759478,"NA ","ws03",2021,5,19,7,0,0,2021-05-19,"07:00:00",1,"2021-05-19 07:00:00",17.3116711039536,0.0137922339654925,94789.702662813,2.4563001768107,145.93943299551,0.943337032481102,57.2601817705321,0.145306440651026,1.45419850293043,1.3088920622794,0,0,127.881482502169,"UTC",100,17.3116711039536,1
"2021-05-19 08:00:00","2021-05-19 08:00:00","20210519_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1313.60845460023,"NA ","ws05",2021,5,19,8,0,0,2021-05-19,"08:00:00",1,"2021-05-19 08:00:00",16.9169602698601,0.0133143230509457,94784.6054816391,2.06197985640996,150.501372730225,0.932556245175487,43.5498640149508,0.170260447913503,1.44631010972697,1.27604966181347,0,0,124.481217459312,"UTC",100,16.9169602698601,1
"2021-05-19 08:00:00","2021-05-19 08:00:00","20210519_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1448.05389946105,"NA ","ws01",2021,5,19,8,0,0,2021-05-19,"08:00:00",1,"2021-05-19 08:00:00",16.9169602698601,0.0133143230509457,94784.6054816391,2.06197985640996,150.501372730225,0.932556245175487,43.5498640149508,0.170260447913503,1.44631010972697,1.27604966181347,0,0,124.481217459312,"UTC",100,16.9169602698601,1
"2021-05-19 08:00:00","2021-05-19 08:00:00","20210519_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1521.68259035946,"NA ","ws02",2021,5,19,8,0,0,2021-05-19,"08:00:00",1,"2021-05-19 08:00:00",16.9169602698601,0.0133143230509457,94784.6054816391,2.06197985640996,150.501372730225,0.932556245175487,43.5498640149508,0.170260447913503,1.44631010972697,1.27604966181347,0,0,124.481217459312,"UTC",100,16.9169602698601,1
"2021-05-19 08:00:00","2021-05-19 08:00:00","20210519_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1403.37106387507,"NA ","ws03",2021,5,19,8,0,0,2021-05-19,"08:00:00",1,"2021-05-19 08:00:00",16.9169602698601,0.0133143230509457,94784.6054816391,2.06197985640996,150.501372730225,0.932556245175487,43.5498640149508,0.170260447913503,1.44631010972697,1.27604966181347,0,0,124.481217459312,"UTC",100,16.9169602698601,1
"2021-05-19 09:00:00","2021-05-19 09:00:00","20210519_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1288.86597898687,"NA ","ws03",2021,5,19,9,0,0,2021-05-19,"09:00:00",1,"2021-05-19 09:00:00",16.5293224318087,0.0128895057267413,94768.5475406245,1.68832080807749,155.854703737607,0.917486744557985,32.3,0.192713331234236,1.43859435087402,1.24588101963978,0,0,117.929678657369,"UTC",100,16.5293224318087,1
"2021-05-19 09:00:00","2021-05-19 09:00:00","20210519_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1319.32977618845,"NA ","ws05",2021,5,19,9,0,0,2021-05-19,"09:00:00",1,"2021-05-19 09:00:00",16.5293224318087,0.0128895057267413,94768.5475406245,1.68832080807749,155.854703737607,0.917486744557985,32.3,0.192713331234236,1.43859435087402,1.24588101963978,0,0,117.929678657369,"UTC",100,16.5293224318087,1
"2021-05-19 09:00:00","2021-05-19 09:00:00","20210519_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1488.70344277186,"NA ","ws01",2021,5,19,9,0,0,2021-05-19,"09:00:00",1,"2021-05-19 09:00:00",16.5293224318087,0.0128895057267413,94768.5475406245,1.68832080807749,155.854703737607,0.917486744557985,32.3,0.192713331234236,1.43859435087402,1.24588101963978,0,0,117.929678657369,"UTC",100,16.5293224318087,1
